Date,Time,Project,Task,Division,Details
2021-03-02,1.5,Chroniqueur,Development,Code,Terrain generation and rendering.
2021-03-01,0.5,Penny,Research,Visual,Lip syncing.
2021-03-01,1.5,Study,Research,Abstract,Finance.
2021-02-28,1.0,Study,Research,Abstract,Finance.
2021-02-27,1.0,Jam,Performance,Audio,Guitar.
2021-02-27,1.0,Penny,3D,Visual,Rendering and video.
2021-02-27,6.0,CTD,Performance,Visual,Teaching.
2021-02-27,1.0,Study,Research,Abstract,Financial independence.
2021-02-26,5.0,Penny,3D,Visual,"Character design updates, rigging, and animation."
2021-02-26,0.5,Study,Research,Abstract,Financial independence.
2021-02-25,0.5,Study,Research,Abstract,Financial independence.
2021-02-25,2.5,Penny,3D,Visual,Character design updates.
2021-02-25,3.0,CTD,Performance,Code,Teaching.
2021-02-24,1.0,Study,Research,Abstract,Puzzle game design.
2021-02-23,2.5,Navmos,3D,Visual,Sculpting.
2021-02-23,1.0,Stream,Performance,Abstract,Streaming.
2021-02-23,1.0,Jam,Composition,Audio,Audio asset treatment.
2021-02-23,0.5,Study,Research,Abstract,Fast fashion and unethical production practices.
2021-02-23,2.5,Chroniqueur,Development,Code,"Unity editor programming, vignette system, terrain generation."
2021-02-23,1.0,Chroniqueur,Design,Abstract,Meeting.
2021-02-22,1.0,Stream,Performance,Abstract,Streaming.
2021-02-22,2.5,Navmos,3D,Visual,Sculpting.
2021-02-22,2.0,Chroniqueur,Development,Code,Vignette system.
2021-02-22,0.5,DISCONNECT - RECONNECT,Performance,Audio,"Singing, guitar."
2021-02-22,0.5,DISCONNECT - RECONNECT,Composition,Audio,Composition.
2021-02-22,0.5,Wurli,Design,Visual,Concept art review.
2021-02-21,2.5,Wurli,Development,Code,Movement system and softbody physics.
2021-02-21,1.0,Wurli,Design,Abstract,Game design.
2021-02-20,2.5,Jam,Composition,Audio,Composition.
2021-02-20,1.0,Study,Research,Abstract,Business strategy.
2021-02-20,0.5,Penny,Design,Abstract,Meeting.
2021-02-20,6.5,CTD,Performance,Visual,Teaching.
2021-02-19,2.0,DISCONNECT - RECONNECT,Composition,Audio,Composition.
2021-02-18,2.0,Navmos,3D,Visual,"Posing, cloth simulation."
2021-02-18,3.0,CTD,Performance,Code,Teaching.
2021-02-17,2.0,Navmos,3D,Visual,"Posing, sculpting."
2021-02-17,0.5,Jam,Composition,Audio,Composition.
2021-02-17,1.0,DISCONNECT - RECONNECT,Composition,Audio,Composition.
2021-02-16,1.5,Study,Research,Abstract,Finances.
2021-02-16,5.5,Navmos,3D,Visual,"Sculpting, cloth, rendering."
2021-02-15,1.5,Navmos,3D,Visual,"Posing, sculpting."
2021-02-14,0.5,Sports,Performance,Abstract,Sledding.
2021-02-13,0.5,DISCONNECT - RECONNECT,Composition,Audio,Mixing.
2021-02-13,1.0,Study,Research,Abstract,Finances.
2021-02-13,6.0,CTD,Performance,Visual,Teaching.
2021-02-12,0.5,CTD,Design,Abstract,Course prep.
2021-02-12,1.5,Penny,3D,Visual,Posing.
2021-02-12,1.0,DISCONNECT - RECONNECT,Performance,Audio,Guitar and vocals.
2021-02-12,1.0,DISCONNECT - RECONNECT,Composition,Audio,Drums and mixing.
2021-02-11,2.0,Study,Research,Abstract,Finances.
2021-02-11,1.0,DISCONNECT - RECONNECT,Composition,Audio,Drums and mixing.
2021-02-11,3.0,CTD,Performance,Code,Teaching.
2021-02-11,1.0,Penny,3D,Visual,Posing.
2021-02-10,2.5,Penny,3D,Visual,Posing.
2021-02-10,0.5,Penny,Photography,Visual,Video editing.
2021-02-10,0.5,DISCONNECT - RECONNECT,Composition,Audio,Drums and mixing.
2021-02-09,1.0,DISCONNECT - RECONNECT,Performance,Audio,Guitar and vocals.
2021-02-09,1.0,DISCONNECT - RECONNECT,Composition,Audio,Composition.
2021-02-09,2.0,Penny,3D,Visual,Animation tweaking.
2021-02-09,0.5,Chroniqueur,Design,Abstract,Meeting.
2021-02-08,2.5,Chroniqueur,Development,Code,"Vignette system rewriting, terrain content generation."
2021-02-08,0.5,Penny,Design,Visual,Meeting.
2021-02-08,0.5,Architects of Souls,Composition,Audio,"Project updating, composition."
2021-02-07,0.5,Study,Research,Abstract,Level design.
2021-02-06,1.0,Jam,Performance,Audio,Guitar.
2021-02-06,1.0,Navmos,3D,Visual,"Modeling, posing, rendering."
2021-02-06,0.5,CTD,Maintenance,Abstract,Recording updates and organization.
2021-02-06,6.0,CTD,Performance,Visual,Teaching.
2021-02-05,5.0,Navmos,3D,Visual,"Modeling, posing, rendering."
2021-02-05,0.5,CTD,Writing,Abstract,Course prep.
2021-02-04,3.0,Navmos,3D,Visual,Modeling and rigging.
2021-02-04,0.5,CTD,Writing,Abstract,Teaching materials documentation.
2021-02-04,3.0,CTD,Performance,Code,Teaching.
2021-02-04,1.0,CTD,Writing,Abstract,Course prep.
2021-02-03,0.5,Navmos,Photography,Visual,Photo editing.
2021-02-03,2.5,Navmos,3D,Visual,"Modeling, posing, rendering."
2021-02-02,0.5,DISCONNECT - RECONNECT,Composition,Audio,Composition.
2021-02-02,0.5,DISCONNECT - RECONNECT,Performance,Audio,Singing and guitar.
2021-02-02,1.5,Navmos,3D,Visual,Modeling.
2021-02-02,1.0,Chroniqueur,Development,Code,Terrain and lighting.
2021-02-01,0.5,DISCONNECT - RECONNECT,Performance,Audio,Singing and guitar.
2021-01-31,0.5,Navmos,3D,Visual,Modeling.
2021-01-30,6.0,CTD,Performance,Visual,Teaching.
2021-01-29,0.5,Rig,Development,Code,Browser interface overriding.
2021-01-29,0.5,Log,Design,Abstract,Add more graphs.
2021-01-29,1.0,CTD,Research,Abstract,Course prep.
2021-01-28,3.0,CTD,Performance,Code,Teaching.
2021-01-28,1.0,Study,Research,Abstract,Language definition in society.
2021-01-28,2.0,CTD,Writing,Abstract,Course prep.
2021-01-27,0.5,CTD,Writing,Abstract,Course prep.
2021-01-27,1.0,Log,Design,Abstract,Add more graphs.
2021-01-27,1.0,Penny,Photography,Visual,Video editing.
2021-01-26,0.5,Log,Design,Abstract,Add more graphs.
2021-01-26,0.5,Study,Linguistics,Abstract,Syntax.
2021-01-26,7.5,Penny,3D,Visual,"Review, cleanup, animation, rendering."
2021-01-26,1.0,Chroniqueur,Design,Abstract,Meeting.
2021-01-25,1.0,Penny,3D,Visual,Review.
2021-01-25,5.0,Chroniqueur,Development,Code,Terrain generation.
2021-01-24,1.0,Study,Research,Abstract,Minecraft modpack design study.
2021-01-23,6.0,CTD,Performance,Visual,Teaching.
2021-01-22,1.0,CTD,Writing,Abstract,Course prep.
2021-01-21,0.0,CTD,Event,Abstract,Sign new contracts.
2021-01-21,4.0,Navmos,3D,Visual,Scene production.
2021-01-21,1.0,DISCONNECT - RECONNECT,Performance,Audio,Singing and guitar.
2021-01-21,1.0,DISCONNECT - RECONNECT,Composition,Audio,Composition.
2021-01-20,1.0,Penny,Design,Visual,Feedback.
2021-01-20,1.0,Penny,Photography,Visual,Video editing.
2021-01-19,1.5,DISCONNECT - RECONNECT,Composition,Audio,Composition.
2021-01-19,6.0,Rig,Design,Code,Installation
2021-01-18,4.0,Rig,Performance,Code,New rig building.
2021-01-18,0.0,Rig,Event,Abstract,New rig.
2021-01-17,1.0,DISCONNECT - RECONNECT,Performance,Audio,Singing and guitar.
2021-01-17,2.5,DISCONNECT - RECONNECT,Composition,Audio,Composition.
2021-01-16,1.5,Penny,3D,Visual,Briefing and package preparation.
2021-01-15,1.0,DISCONNECT - RECONNECT,Performance,Audio,Singing and guitar.
2021-01-15,3.0,DISCONNECT - RECONNECT,Composition,Audio,Composition.
2021-01-15,2.5,Chroniqueur,Development,Code,Terrain generation and rendering.
2021-01-14,2.0,DISCONNECT - RECONNECT,Performance,Audio,Singing and guitar.
2021-01-14,2.0,DISCONNECT - RECONNECT,Composition,Audio,Composition.
2021-01-13,2.0,DISCONNECT - RECONNECT,Performance,Audio,Singing and guitar.
2021-01-13,2.5,DISCONNECT - RECONNECT,Composition,Audio,Composition.
2021-01-13,2.0,Navmos,3D,Visual,Style development.
2021-01-12,1.0,Study,Research,Abstract,Astronomy.
2021-01-12,1.0,Jam,Performance,Audio,Guitar.
2021-01-12,1.0,Navmos,3D,Visual,Style development.
2021-01-12,0.5,Chroniqueur,Design,Abstract,Meeting.
2021-01-11,2.0,Navmos,3D,Visual,Style development.
2021-01-11,4.0,Penny,3D,Visual,Storyboarding.
2021-01-10,2.0,Jam,Performance,Audio,Guitar.
2021-01-10,3.0,Navmos,3D,Visual,Tarot card development.
2021-01-09,3.5,Navmos,Writing,Abstract,Tarot cards and the occult.
2021-01-09,3.0,Study,Research,Abstract,Cryptocurrency and economy.
2021-01-09,0.5,Penny,Research,Abstract,Animation planning.
2021-01-08,1.0,Navmos,Writing,Abstract,Tarot cards and the occult.
2021-01-08,0.5,V-OS,Writing,Abstract,Project documentation.
2021-01-07,4.0,Early Midnight,3D,Code,Procedural modeling.
2021-01-07,1.5,Navmos,Research,Abstract,Tarot cards and the occult.
2021-01-07,1.0,Tinker,Research,Code,Hardware.
2021-01-07,0.5,Chroniqueur,Development,Code,Refactoring.
2021-01-06,1.0,Navmos,Research,Abstract,Tarot cards and the occult.
2021-01-06,1.0,Tinker,Research,Code,Hardware.
2021-01-05,0.5,Tinker,Research,Code,Stock tracking.
2021-01-04,1.0,CTD,Design,Abstract,Meeting.
2021-01-03,0.5,Tinker,Research,Code,Stock tracking.
2021-01-02,1.0,Study,Research,Abstract,Open sandbox game design.
2021-01-01,1.5,Tinker,Research,Code,Hardware.
2020-12-31,1.5,Tinker,Research,Code,Hardware.
2020-12-30,1.0,Study,Research,Abstract,Open sandbox game design.
2020-12-29,1.0,Study,Research,Abstract,Open sandbox game design.
2020-12-28,1.0,Study,Research,Abstract,Open sandbox game design.
2020-12-27,1.0,Tinker,Research,Code,Custom mechanical keyboards.
2020-12-26,0.5,Full_Body,Writing,Abstract,Documentation.
2020-12-26,0.5,Full_Body,Development,Code,Pause timer addition.
2020-12-25,1.0,Tinker,Research,Code,Custom mechanical keyboards.
2020-12-25,1.0,Study,Research,Abstract,Incremental games and factory design.
2020-12-24,1.0,Study,Research,Abstract,Incremental games and factory design.
2020-12-23,0.5,Full_Body,Development,Code,Debugging.
2020-12-22,3.5,Full_Body,Development,Code,Timer development.
2020-12-21,1.0,Study,Research,Abstract,Incremental games and factory design.
2020-12-20,1.0,Study,Research,Abstract,Incremental games and factory design.
2020-12-19,1.0,Jam,Composition,Audio,Music production.
2020-12-19,1.0,Study,Research,Abstract,Incremental games and factory design.
2020-12-18,1.0,Chroniqueur,Development,Code,Vignette system development.
2020-12-18,0.5,Jam,Research,Audio,Mastering.
2020-12-17,1.5,Chroniqueur,Development,Code,Vignette system development.
2020-12-17,0.5,V-OS,Writing,Abstract,Project documentation.
2020-12-17,3.5,Early Midnight,3D,Visual,Procedural generation and rendering.
2020-12-16,1.5,Jam,Composition,Audio,Music production.
2020-12-15,0.5,Early Midnight,2D,Visual,Fictional UI design.
2020-12-15,1.5,Early Midnight,3D,Visual,Material design.
2020-12-15,0.5,Jam,Performance,Audio,Guitar.
2020-12-15,0.5,Chroniqueur,Development,Code,Vignette system programming.
2020-12-15,1.5,Invictus,Design,Abstract,Meeting.
2020-12-14,1.0,Tinker,Research,Code,Realtime rendering study.
2020-12-13,1.0,Jam,Performance,Audio,Guitar.
2020-12-13,1.0,Study,Research,Abstract,Environmental design.
2020-12-12,1.0,Early Midnight,3D,Code,Procedural modeling.
2020-12-12,1.0,Early Midnight,2D,Visual,Fictional UI design.
2020-12-12,1.0,Study,Research,Abstract,Environmental design.
2020-12-12,3.5,CTD,Performance,Visual,Teaching.
2020-12-11,1.0,Study,Research,Abstract,Environmental design.
2020-12-10,1.5,Tinker,Research,Code,Game file encoding.
2020-12-09,1.5,Early Midnight,3D,Code,Procedural modeling.
2020-12-08,0.5,Jam,Performance,Audio,Guitar.
2020-12-08,2.5,Chroniqueur,Composition,Audio,Soundtrack production.
2020-12-08,0.5,V-OS,Writing,Abstract,Project updates.
2020-12-07,6.0,Purity,Development,Code,Styling and security updates.
2020-12-07,2.5,V-OS,Writing,Abstract,Project updates.
2020-12-06,2.0,Early Midnight,3D,Code,Procedural modeling.
2020-12-05,5.0,Early Midnight,3D,Code,Procedural modeling.
2020-12-04,3.0,Chroniqueur,Design,Code,Vignette system design.
2020-12-03,0.5,Chroniqueur,Design,Code,Vignette system design.
2020-12-03,3.0,Penny,3D,Visual,"Texturing, rigging, and animating."
2020-12-03,1.5,Chroniqueur,Composition,Audio,Soundtrack production.
2020-12-02,5.0,Penny,3D,Visual,Unwrapping and texturing.
2020-12-01,2.0,Penny,3D,Visual,Unwrapping and texturing.
2020-11-30,9.0,Early Midnight,3D,Code,Procedural modeling.
2020-11-29,5.0,Early Midnight,3D,Code,Procedural modeling.
2020-11-28,3.0,Early Midnight,3D,Code,Procedural modeling.
2020-11-28,3.0,CTD,Performance,Visual,Teaching.
2020-11-27,1.0,Jam,Performance,Audio,Guitar.
2020-11-27,1.0,Chroniqueur,Design,Abstract,Meeting.
2020-11-26,1.0,Penny,3D,Visual,Texturing.
2020-11-26,2.0,Chroniqueur,Design,Code,Vignette system design.
2020-11-25,0.5,Study,Writing,Abstract,Game design research.
2020-11-25,2.5,Early Midnight,3D,Code,Procedural modeling.
2020-11-25,2.0,Chroniqueur,Development,Code,Vignette system development.
2020-11-25,0.5,Penny,Design,Abstract,Meeting.
2020-11-25,0.5,Early Midnight,Research,Code,Research improvement methods.
2020-11-24,2.5,Early Midnight,3D,Code,Procedural modeling.
2020-11-24,1.5,Chroniqueur,Design,Code,Vignette system design.
2020-11-24,3.5,Penny,3D,Visual,Model corrections.
2020-11-23,5.5,Early Midnight,3D,Code,Procedural modeling.
2020-11-23,1.5,Penny,3D,Visual,Model corrections.
2020-11-22,2.5,Early Midnight,3D,Code,Procedural modeling.
2020-11-22,1.0,Log,Development,Code,Small graph update.
2020-11-22,2.5,V-OS,Writing,Abstract,Project documentation and portfolio rewrite.
2020-11-21,0.5,V-OS,Writing,Abstract,Project documentation.
2020-11-21,3.0,CTD,Performance,Visual,Teaching.
2020-11-20,1.5,Jagged Orbit,Photography,Visual,Video editing.
2020-11-19,6.0,Jagged Orbit,Photography,Visual,Recording generated landscapes.
2020-11-19,2.0,Jagged Orbit,Design,Visual,Visual debugging.
2020-11-19,0.5,Jam,Performance,Audio,Guitar.
2020-11-18,3.0,Jagged Orbit,Photography,Visual,Recording generated landscapes.
2020-11-18,1.0,Jam,Performance,Audio,Guitar.
2020-11-18,2.0,Penny,3D,Visual,Model corrections.
2020-11-17,4.5,Early Midnight,3D,Code,Procedural modeling.
2020-11-17,2.0,Chroniqueur,Development,Code,Simulation interfacing.
2020-11-16,4.0,Study,Research,Abstract,ADHD.
2020-11-15,7.0,Early Midnight,3D,Code,Procedural modeling.
2020-11-14,3.0,Early Midnight,3D,Code,Procedural modeling.
2020-11-14,3.0,CTD,Performance,Visual,Teaching.
2020-11-13,1.0,Study,Research,Abstract,Dialog writing.
2020-11-13,0.5,Chroniqueur,Design,Abstract,Meeting.
2020-11-12,0.5,Penny,Design,Visual,Meeting for feedback implementation.
2020-11-11,1.0,Study,Research,Abstract,Storytelling in games.
2020-11-10,1.0,Study,Research,Abstract,Storytelling in games.
2020-11-09,0.5,Chroniqueur,Design,Code,Vignette system design.
2020-11-08,4.0,Toriyomu,3D,Visual,Procedural modeling and rendering.
2020-11-07,1.5,Chroniqueur,Composition,Audio,Soundtrack production.
2020-11-07,6.0,Toriyomu,3D,Visual,Procedural modeling and rendering.
2020-11-07,3.0,CTD,Performance,Visual,Teaching.
2020-11-06,5.5,Toriyomu,3D,Visual,Procedural modeling and rendering.
2020-11-06,1.0,Chroniqueur,Design,Abstract,Meeting.
2020-11-05,1.5,Toriyomu,Research,Code,Procedural modeling learning.
2020-11-05,9.5,Toriyomu,3D,Code,Procedural modeling.
2020-11-04,8.0,Toriyomu,3D,Code,Procedural modeling.
2020-11-04,1.0,Chroniqueur,Design,Code,Image generation.
2020-11-04,1.5,Chroniqueur,Development,Code,Map pinning.
2020-11-03,2.5,Early Midnight,3D,Visual,Texture mapping and study.
2020-11-03,1.0,V-OS,Writing,Abstract,Project documentation.
2020-11-03,0.5,Invictus,3D,Visual,Web viewer explanation.
2020-11-02,2.0,Early Midnight,3D,Visual,Material design.
2020-11-01,2.0,Early Midnight,3D,Visual,Material design.
2020-10-31,2.5,Early Midnight,3D,Code,Procedural modeling.
2020-10-31,0.5,Chroniqueur,Composition,Audio,Soundtrack production.
2020-10-31,3.0,CTD,Performance,Visual,Teaching.
2020-10-30,2.5,Early Midnight,3D,Visual,Procedural modeling and material design.
2020-10-30,1.0,V-OS,Design,Abstract,CV update.
2020-10-30,1.0,Chroniqueur,Design,Abstract,Meeting.
2020-10-29,0.5,Penny,3D,Visual,Renders and model tweaks.
2020-10-29,9.0,Early Midnight,3D,Code,Procedural modeling.
2020-10-29,2.0,Early Midnight,Research,Code,Procedural modeling learning.
2020-10-28,1.0,Penny,3D,Visual,Renders and model tweaks.
2020-10-28,6.0,Early Midnight,3D,Code,Procedural modeling.
2020-10-28,2.0,Early Midnight,Research,Code,Procedural modeling learning.
2020-10-27,9.0,Early Midnight,3D,Code,Procedural modeling learning.
2020-10-26,8.0,Early Midnight,3D,Code,Procedural modeling learning.
2020-10-26,0.5,Jam,Composition,Audio,Mixing learning.
2020-10-26,1.0,Penny,3D,Visual,Renders and model tweaks.
2020-10-25,0.5,Penny,3D,Visual,Renders and model tweaks.
2020-10-25,6.5,Early Midnight,3D,Code,Procedural modeling learning.
2020-10-24,3.0,Early Midnight,Research,Code,Procedural modeling learning.
2020-10-24,2.0,Chroniqueur,Development,Code,Implement height into sim.
2020-10-24,3.5,CTD,Performance,Visual,Teaching.
2020-10-23,0.5,V-OS,Design,Abstract,Portfolio design.
2020-10-23,2.0,Chroniqueur,Design,Abstract,Meeting.
2020-10-22,3.5,Chroniqueur,Composition,Audio,Soundtrack production.
2020-10-21,2.0,Study,Research,Abstract,Game design and narrative.
2020-10-21,1.5,Penny,3D,Visual,Retopo and rigging.
2020-10-20,2.0,Study,Research,Abstract,Game design and narrative.
2020-10-20,2.0,Penny,3D,Visual,Retopo and rigging.
2020-10-19,2.5,Penny,3D,Visual,"Model corrections, material tweaking and rendering."
2020-10-18,3.0,Chroniqueur,Development,Code,Terrain implementation with simulation.
2020-10-17,3.5,CTD,Performance,Visual,Teaching.
2020-10-16,2.5,Chroniqueur,Development,Code,Terrain implementation with simulation.
2020-10-16,1.0,Study,Research,Abstract,"Mental health, CBT, and SSRI."
2020-10-15,2.5,Chroniqueur,Composition,Audio,Soundtrack production.
2020-10-15,0.5,Invictus,3D,Visual,Web glove tweaking.
2020-10-15,1.0,Penny,3D,Visual,Pipeline tests.
2020-10-14,1.0,Jam,Composition,Audio,Revisiting old songs.
2020-10-14,3.0,Chroniqueur,3D,Visual,Asset production.
2020-10-14,6.0,Penny,3D,Visual,"Toon shader, mesh Blender implementation."
2020-10-13,4.0,Jagged Orbit,3D,Visual,Photogrammetry.
2020-10-13,1.0,Doodle,2D,Visual,Illustration.
2020-10-12,3.0,Jagged Orbit,Development,Code,"Rendering, camera suite development."
2020-10-11,0.5,Penny,3D,Visual,Test scene production.
2020-10-11,0.5,Penny,Research,Visual,Pipeline research.
2020-10-10,3.0,Doodle,2D,Visual,Illustration.
2020-10-10,1.0,Invictus,3D,Visual,Modeling and texturing.
2020-10-09,7.0,Invictus,3D,Visual,Modeling and texturing.
2020-10-09,1.5,Chroniqueur,Design,Abstract,Meeting.
2020-10-08,1.5,Doodle,2D,Visual,Illustration.
2020-10-07,7.0,Chroniqueur,3D,Visual,"Texture production, implementation, and testing."
2020-10-06,0.5,Chroniqueur,3D,Visual,"Texture production, implementation, and testing."
2020-10-05,5.0,Chroniqueur,3D,Visual,"Asset production, implementation, and testing."
2020-10-05,1.0,Jam,Composition,Audio,Sampling and mixing.
2020-10-04,3.0,Doodle,3D,Visual,Modeling.
2020-10-03,1.5,Jam,Composition,Audio,Sampling and mixing.
2020-10-03,0.5,Doodle,Photography,Visual,Game photography.
2020-10-03,0.5,Chroniqueur,Development,Code,Terrain codebase implementation.
2020-10-03,3.5,CTD,Performance,Visual,Teaching.
2020-10-02,2.0,Tinker,Development,Code,Streaming talker app.
2020-10-02,1.0,Chroniqueur,Development,Code,Terrain codebase implementation.
2020-10-02,1.0,Chroniqueur,Design,Abstract,Meeting.
2020-10-01,2.0,Chroniqueur,Development,Code,Terrain codebase implementation.
2020-10-01,1.0,Study,Research,Abstract,Progression design.
2020-09-30,4.0,Chroniqueur,Development,Code,Terrain population.
